90001,90255,1.87282140474766
90001,90201,4.48463255406404
90001,90303,5.24010344275241
90001,90249,6.29130696447042
90001,90301,6.369896649528589
90001,90016,7.0805084023091
90001,90010,7.17789748313892
90001,90241,7.2846912368317
90001,90746,7.93714886923551
90001,91754,8.16111072153754
90001,90230,8.41847296335663
90001,90504,8.72581715692254
90001,90660,9.24118836688862
90001,90245,9.70193707322345
90001,90048,9.82179711853486
90001,90042,10.2608820421451
90001,90712,10.4176930272419
90001,90745,10.487436469517501
90001,90266,10.5326313160806
90001,90650,10.6286056611338
90001,91801,10.6680025080084
90001,90713,11.7245882789995
90001,90701,12.1592079489641
90001,91105,12.375592946502099
90001,91203,12.413328618794301
90001,90755,12.643126139947801
90001,90505,12.792884713357301
90001,90605,13.006810319649901
90001,90808,13.05078888177
90001,91106,13.357449474054999
90001,91101,13.489407558961801
90001,91731,13.834818051728801
90001,91604,14.1473729748912
90001,90401,14.256832959061901
90001,91103,14.3494773749008
90001,91502,14.4237485157511
90001,90403,14.437720875392001
90001,90804,14.5009235457304
90001,90638,14.6582769425915
90001,90623,14.7521458877829
90001,91107,15.641942295670098
90001,90802,15.950006471503198
90001,90620,16.1116328004832
90001,91001,16.5093530297932
90001,90731,16.5100099003528
90001,91504,16.524713872682298
90001,91006,16.979955569758197
90001,91011,17.3271241567004
90001,90740,17.948275317092303
90001,91744,18.363933570045898
90001,91016,18.861482354308897
90001,92801,19.2417517443963
90001,91405,19.2845425795335
90001,91316,19.9312209204888
90001,91748,19.9879077294242
90001,91040,20.5014629410465
90001,91791,21.3372363853227
90001,91722,21.395850257301397
90001,92802,21.9194491534415
90001,92805,22.0591105710867
90001,92647,22.1639147600258
90001,91335,22.8533790231627
90001,90290,22.938395096615896
90001,92806,23.680769072425498
90001,91042,24.094975316863604
90001,92648,24.4395734606987
90001,92708,24.9906085373191
90001,91324,25.085424595984396
90001,91367,25.2287283399942
90001,91303,25.3858793674254
90001,91342,25.5146734394489
90001,92706,25.545331412687396
90001,92886,26.5143566829046
90001,91741,26.534835473062202
90001,91344,26.5990192105515
90001,91773,26.843580077179
90001,92626,28.229278029884895
90001,91709,29.2851984718309
90001,91767,30.2437807800628
90001,91387,30.31268192842
90001,91702,30.4744672724482
90001,92782,31.198632481756803
90001,91710,32.4252986583989
90001,93510,32.9729071999146
90001,91351,34.2409474826647
