91316,91335,3.1203821808121197
91316,91405,4.74645967721257
91316,91303,5.54665199330171
91316,91324,5.74311333495442
91316,91367,5.85030776408962
91316,90290,6.80784047548085
91316,91604,7.138017999165619
91316,90403,9.04572565727798
91316,91344,9.297379901270949
91316,90048,10.152829438071699
91316,90401,10.203141788434
91316,91504,11.234666440288
91316,91502,11.8403390213325
91316,91040,12.428731731721198
91316,90016,12.9638217459127
91316,90230,13.209595109520302
91316,90010,13.277340873054198
91316,91342,13.7836324047648
91316,91203,14.4442551106989
91316,93065,16.308072236307
91316,90301,16.6938556381073
91316,90245,17.962580716756698
91316,91011,18.2348325136844
91316,90303,18.532858782576398
91316,90042,18.7586520322733
91316,91387,18.8561522243711
91316,91350,19.407198578309103
91316,91042,19.4377821696628
91316,91351,19.8164232309961
91316,90266,19.8227642881106
91316,91105,19.997205257272398
91316,91103,20.050072042746397
91316,91355,20.690792417455498
91316,90255,21.1504351943497
91316,90249,21.229970858684197
91316,91360,21.2661197936052
91316,91101,21.519928757937397
91316,91001,21.6913525687691
91316,91106,22.1649359297056
91316,91754,22.536926268682297
91316,91801,22.702854725583897
91316,90504,22.839560796241496
91316,90201,23.665240727330605
91316,91107,24.5465229279877
91316,90746,25.689348282999703
91316,93510,25.9471269450115
91316,91384,26.1247957605581
91316,90505,26.1688856423523
91316,90241,26.8337874992977
91316,90660,27.092218773359605
91316,91390,27.1751972279727
91316,90745,27.4075413554305
91316,93015,27.5728062362618
91316,91731,27.5827040958409
91316,91006,27.997272210250603
91316,91016,29.4492073591804
91316,90712,30.0929773508167
91316,90650,30.338944247099
91316,90713,31.5900613393817
91316,90755,31.623577792916304
91316,90605,31.635039803243103
91316,90701,32.0792709478316
91316,90731,32.2675784183001
91316,93010,32.5741293119311
91316,90808,32.8005800528818
91316,90804,33.5648479846729
91316,90802,33.6237682841154
91316,90638,34.0497335828641
91316,91744,34.3031674889813
91316,93551,34.4776376530935
91316,90623,34.6507391785226
91316,91722,35.086004418154005
91316,90620,35.9798486967783
91316,91791,36.2981200566497
91316,93532,36.607485702108605
91316,93060,37.065025352144104
91316,91748,37.446194515776796
91316,90740,37.5220339511341
91316,93543,37.6592076247544
91316,91702,38.0141674042944
91316,93553,38.457796713334496
91316,91741,38.528371778238004
91316,93036,38.7282667497543
91316,92801,38.930553845500896
91316,93552,39.8931853704579
91316,91773,40.471510884452705
91316,93003,41.3225058143789
91316,92805,41.6935001380969
91316,92802,41.7256502866018
91316,92647,41.89897409492679
91316,92806,43.1368555573848
91316,93534,43.445935532041794
91316,92648,43.9342157772546
91316,91767,44.788785992151006
91316,92708,44.852952903525896
91316,92886,45.0237464779241
91316,93243,45.1534592059251
91316,92706,45.41496193454329
91316,91709,46.494430760924
91316,91759,47.1684880339661
91316,92626,48.1020031144225
91316,93022,48.2920478098284
91316,91710,48.7441227848625
91316,91786,48.9566108555925
91316,91784,49.1850982001579
91320,91360,4.40608183859493
91320,93010,8.47943477539066
91320,93065,11.263971951927099
91320,93036,14.4599002226029
91320,93015,15.9929719704365
91320,93003,17.542815924723698
91320,93060,17.824295968621602
91320,91367,18.829195915944602
91320,90290,19.388927652371898
91320,91303,19.732546595863603
91320,91324,22.9663171000136
91320,91335,23.1593324646282
91320,91316,24.5850460037979
91320,91355,25.0755005712294
91320,93022,26.1201100783083
91320,91344,26.3338794660507
91320,91384,26.8146119069657
91320,90403,27.790952341862603
91320,90401,28.1545924197049
91320,91405,28.481692474502
91320,91350,31.2303216754344
91320,91604,31.6672396550613
91320,93023,32.1339526054915
91320,90048,33.5042562427153
91320,91351,33.784358545732495
91320,91342,33.7871818337269
91320,90230,33.871756874957
91320,91040,35.299419005176894
91320,90016,35.3044997274783
91320,91504,35.417802628674
91320,90245,35.7558878611472
91320,91502,36.342302831012
91320,91387,36.7096845930924
91320,90301,36.8316983733628
91320,90010,36.8406339640164
91320,90266,36.868592626317295
91320,90303,38.7515405063281
91320,91203,39.028337922774895
91320,91390,39.3560358197796
91320,93252,40.6367952157704
91320,90249,40.725145496784
91320,90504,41.140272582422796
91320,93225,41.227167962073004
91320,91042,41.6599487869035
91320,93243,42.14324094108179
91320,91011,42.3969004023014
91320,93532,42.5485569862787
91320,90505,42.626344432155
91320,90042,43.26635158187489
91320,90255,43.805192174716
91320,91105,44.57912224053761
91320,91103,44.5997097451528
91320,93510,45.1382937150253
91320,90746,45.3144944257719
91320,90745,46.0143953214373
91320,91101,46.1048553528123
91320,91001,46.1335754348052
91320,90201,46.5050396055897
91320,91754,46.6381516364332
91320,93101,46.7327919030107
91320,91106,46.748338943773604
91320,91801,47.127441113585704
91320,93222,48.3450793387009
91320,90731,48.7760616087943
91320,91107,49.123970574398605
91320,90241,49.4670274892471
91320,93551,49.949496872269705
91321,91350,5.08058969893895
91321,91344,5.180388124432679
91321,91351,5.58749204665146
91321,91342,6.73292179455209
91321,91387,7.54629451734662
91321,91324,9.6322761756126
91321,91355,10.1425019222119
91321,91040,11.40119959871
91321,91405,11.8654872275677
91321,91335,11.9757209092839
91321,91390,12.8759633328457
91321,91303,13.3590891257831
91321,91316,14.441836019602
91321,91504,14.6261972392909
91321,91042,14.685664088900301
91321,91367,15.036600430591301
91321,91384,15.323707303354098
91321,93510,15.962155351138401
91321,91604,16.6368329596099
91321,91502,16.7324088337536
91321,93065,17.995314786689104
91321,91011,19.0800183680592
91321,90290,19.4004159803654
91321,91203,19.6683835031968
91321,90048,21.450793753325602
91321,93551,21.6404015365176
91321,93532,22.3748775343642
91321,91103,23.036904088729703
91321,90403,23.3097455943141
91321,90010,23.340214781651696
91321,91001,23.344131260524996
91321,93015,23.438187526648
91321,91105,24.260180807596804
91321,90042,24.3761258678207
91321,90401,24.4913632437702
91321,90016,24.7061789826313
91321,91360,24.874469578960902
91321,91101,25.1523120280727
91321,91106,25.947959809358203
91321,90230,26.1565186449932
91321,91107,27.293515097445802
91321,91801,28.1743355169916
91321,91754,29.3963293638294
91321,90301,29.3983986173903
